FACSEX,FACETHN,FACNAT,FACRANK,EMPLOYM,SALARY,YRSTEACH,YRSUT,DEGREE,SAMPLE,REMIND,NSTUD,STUDRANK,STUDSEX,GRADE,GPA,SATISFY,RELIGION,PSD,ITEM13,ITEM14,ITEM15,ITEM16,ITEM17,ITEM18,ITEM19,ITEM20,ITEM21,ITEM22,ITEM23,ITEM24,ITEM25,ITEM26,ITEM27,ITEM28,ITEM29,ITEM30,ITEM31,ITEM32,ITEM33,ITEM34,ITEM35,ITEM36,ITEM37,ITEM38,ITEM39,ITEM40,ITEM41,ITEM42,ITEM43,ITEM44,ITEM45,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM51,ITEM52,RACE,SEXISM,RACISM,RPOLICY,CASTEMAN,COMPETEN,SENSITIV,CSTATUS
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,23,2,2,A,3.49-3.0,1,OTHER,2,4,4,4,4,2,3,4,4,2,4,3,3,2,2,2,2,2,2,3,2,1,2,2,2,2,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,1.75,2.5,2,3.6,3.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,2,A,2.99-2.50,1,CATHOLIC,2,5,5,5,4,4,3,3,3,3,3,5,3,3,1,3,3,3,3,1,3,1,3,2,2,2,3,1,3,2,3,4,3,3,3,3,3,2,3,1,2,1,2,2.875,2.5,3,4.6,3,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,3,2,B,2.99-2.50,1,JEWISH,2,5,5,5,5,4,3,3,3,4,3,4,4,2,1,1,2,4,4,3,3,2,5,5,3,2,5,1,1,0,2,4,3,4,2,2,3,2,3,2,2,1,NA,2.625,2.5,4,4.8,3.2,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,3,2,B,4.0-3.5 ,1,PROTESTANT,0,0,5,5,4,5,4,4,0,0,0,0,0,0,0,1,0,5,2,3,2,2,2,3,2,4,1,2,1,3,2,3,4,4,0,2,3,2,0,3,0,6,NA,NA,NA,NA,NA,NA,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,2,B,4.0-3.5 ,1,PROTESTANT,3,5,5,5,4,5,4,4,4,4,3,5,5,5,1,1,3,4,2,3,3,1,3,2,1,2,2,2,2,2,2,5,3,3,3,3,3,3,4,3,3,1,2.461538462,2.125,3,3.5,4.8,3.8,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,2,A,4.0-3.5 ,1,PROTESTANT,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,4,3,5,1,1,2,1,3,1,3,1,1.769230769,1.25,2.5,2,5,5,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,1,A,4.0-3.5 ,2,PROTESTANT,2,0,5,5,5,4,4,5,3,3,3,3,3,1,3,1,1,3,0,3,2,3,1,1,1,3,1,1,1,2,3,3,5,3,1,3,3,1,2,2,2,1,2.461538462,NA,3,1.5,NA,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,1,B,2.99-2.50,2,PROTESTANT,3,5,5,5,5,5,4,5,5,5,5,5,4,3,1,1,1,3,2,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,1,2.692307692,2.375,2,3.5,5,4.8,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,3,2,A,4.0-3.5 ,1,MUSLIM,3,5,5,5,5,5,5,5,3,5,5,5,4,3,1,1,2,2,2,4,2,1,1,3,1,3,1,1,1,2,2,2,4,3,2,2,2,2,1,2,3,6,2.307692308,1.5,1.5,1,5,4.6,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,2,B,2.99-2.50,1,CATHOLIC,3,5,5,5,5,5,5,5,4,5,3,5,5,1,2,1,2,3,2,4,2,2,2,2,1,3,1,2,1,2,3,4,4,3,2,2,3,2,2,2,2,1,2.461538462,1.5,3,2,5,4.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,0,B,3.49-3.0,1,NOT RELIGIOUS,0,5,5,5,5,5,5,5,5,5,4,5,5,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,5,1,5,1,1,5,6,2.846153846,1,1,1,5,4.8,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,2,B,4.0-3.5 ,2,JEWISH,2,5,5,5,5,4,4,5,4,5,5,4,3,2,1,2,2,2,3,1,1,1,3,1,3,5,1,1,2,1,3,2,2,3,1,1,1,1,3,2,1,1,1.769230769,1.875,1.5,3,4.8,4.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,2,A,2.99-2.50,2,CATHOLIC,4,5,5,5,5,5,4,4,0,4,4,5,5,0,2,2,3,4,3,3,3,3,4,3,2,5,2,2,2,3,3,4,4,4,2,3,4,0,0,0,0,1,NA,2.375,3,NA,5,NA,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,2,B,2.99-2.50,2,PROTESTANT,3,5,5,5,4,5,4,4,3,5,4,5,4,2,1,1,2,2,2,2,3,2,2,2,2,3,2,1,1,2,2,5,3,4,1,1,2,1,2,1,1,1,1.846153846,1.75,3,2,4.8,4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,4,2,C,3.49-3.0,1,OTHER,3,5,5,5,5,5,5,5,3,5,5,5,4,4,1,1,3,4,2,2,2,1,2,3,1,2,1,1,1,3,3,2,3,3,3,3,4,3,3,3,3,1,2.615384615,1.75,1.5,2.5,5,4.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,1,B,2.49-2.0,1,PROTESTANT,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4,2,5,5,5,5,5,5,5,5,1,5,0,5,5,5,5,5,5,5,1,1,3.846153846,4.875,5,5,5,5,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,1,B,2.49-2.0,2,OTHER,3,5,5,5,4,4,3,4,3,3,5,4,4,2,3,2,4,3,2,3,3,4,5,4,3,5,3,3,4,4,4,3,5,5,3,4,4,3,5,4,5,1,3.923076923,3,3,5,4.6,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,1,B,3.49-3.0,1,PROTESTANT,4,5,5,5,5,5,4,4,3,5,4,5,4,1,3,2,3,4,4,5,2,2,5,3,2,5,3,1,2,3,4,4,5,5,3,5,5,2,4,3,2,1,3.538461538,2.625,3.5,4.5,5,4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,2,A,4.0-3.5 ,2,PROTESTANT,4,5,5,5,5,5,5,5,4,5,3,4,4,4,2,2,3,5,3,5,3,3,5,4,4,4,3,2,3,2,3,4,5,4,3,3,4,3,5,3,4,1,3.461538462,3,3,5,5,4.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,1,B,2.99-2.50,1,PROTESTANT,4,5,5,5,5,5,5,5,3,5,4,5,4,4,3,1,3,4,3,3,4,3,4,2,3,4,3,2,2,3,4,4,5,4,3,4,4,3,4,3,3,1,3.307692308,2.75,3.5,4,5,4.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,3,1,C,3.49-3.0,2,MUSLIM,3,5,5,5,4,4,5,5,3,5,4,5,3,1,3,1,3,3,3,3,3,2,2,3,2,4,3,1,1,3,5,3,5,3,3,3,3,3,3,3,5,6,3.307692308,2.375,3,2.5,4.6,4.4,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,3,2,B,2.49-2.0,1,OTHER,3,4,4,4,4,4,4,3,3,3,5,4,4,3,1,1,2,2,2,2,3,1,2,2,2,2,1,1,1,2,3,3,4,3,2,3,3,2,2,2,3,2,2.153846154,1.75,2,2,4,3.6,4.17
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,1,A,3.49-3.0,2,PROTESTANT,4,5,5,5,5,5,4,4,3,4,4,4,4,2,4,2,3,3,4,4,4,3,4,3,4,5,3,3,3,4,4,4,5,4,4,3,4,4,4,4,3,1,3.692307692,3.375,4,4,5,3.8,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,1,B,2.49-2.0,1,PROTESTANT,4,4,5,5,4,5,4,4,3,4,4,5,4,2,2,2,3,4,2,4,3,4,3,3,2,2,3,3,3,2,4,5,5,4,2,3,3,2,4,2,4,1,3.076923077,2.5,3.5,3.5,4.6,3.8,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,2,A,2.99-2.50,1,PROTESTANT,4,5,5,5,5,5,5,5,3,5,5,5,5,3,3,1,3,3,3,4,3,1,5,2,2,3,3,1,1,3,4,5,5,4,3,3,3,1,5,3,3,1,2.846153846,2.375,4,5,5,4.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,2,B,2.99-2.50,1,CATHOLIC,1,5,5,4,5,4,5,5,3,4,4,5,5,2,3,1,2,5,2,2,1,1,3,1,1,2,2,2,1,1,5,4,3,4,1,1,2,1,3,1,3,0,2.307692308,1.375,3.5,3,4.6,4.2,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,2,A,3.49-3.0,1,PROTESTANT,4,5,5,5,5,5,5,5,5,5,4,4,3,4,1,3,5,4,4,4,3,1,5,4,4,4,2,3,4,1,3,2,5,3,2,3,2,2,5,3,4,1,2.846153846,3.375,1.5,5,5,4.8,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,4,1,B,2.99-2.50,2,CATHOLIC,3,4,5,4,4,4,3,4,3,4,4,4,4,3,3,1,2,4,3,3,3,3,4,3,1,4,2,2,1,3,3,3,4,4,3,3,3,3,4,3,3,3,3.230769231,2,3,4,4.2,3.6,3.52
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,2,B,3.49-3.0,1,PROTESTANT,2,5,5,5,5,5,3,3,3,4,4,4,4,3,2,2,2,3,3,4,3,2,4,2,2,4,2,2,2,2,4,3,5,4,2,2,4,1,5,1,1,1,2.461538462,2.25,2.5,4.5,5,3.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,2,A,3.49-3.0,1,CATHOLIC,3,5,5,5,5,5,4,5,4,5,4,5,4,3,1,1,2,1,1,4,3,1,3,1,1,1,1,2,1,1,2,4,4,1,1,2,3,1,3,1,1,1,1.384615385,1.375,2.5,3,5,4.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,5,1,A,4.0-3.5 ,2,MUSLIM,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,1,1,1,5,5,5,1,1,1,5,1,1,5,5,5,1,5,5,1,5,5,5,1,5,5,6,4.384615385,2,3,1,5,5,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,1,B,3.49-3.0,2,MUSLIM,5,5,5,5,5,5,4,5,5,4,4,5,4,3,4,2,3,3,2,4,5,5,0,1,2,0,3,4,3,2,5,5,0,1,3,0,0,0,5,4,1,0,NA,2.875,4.5,NA,5,4.4,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,2,A,2.49-2.0,2,JEWISH,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,5,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,1,B,3.49-3.0,2,CATHOLIC,4,5,4,4,5,4,5,5,3,4,5,4,4,3,4,3,5,4,3,4,4,4,4,3,2,4,2,3,4,2,4,2,5,2,4,2,4,3,4,3,2,1,3.153846154,3.375,3,4,4.4,4.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,2,1,B,3.49-3.0,1,CATHOLIC,4,5,5,5,5,5,5,5,3,4,4,5,4,2,4,3,3,3,3,3,3,3,3,3,3,5,3,2,3,3,3,3,5,4,3,3,4,3,3,3,3,1,3.307692308,3,3.5,3,5,4.2,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,3,2,B,2.49-2.0,1,PROTESTANT,3,5,5,5,5,5,5,5,5,5,4,5,5,3,1,1,3,4,2,3,2,1,2,1,1,5,1,1,1,1,1,3,3,3,2,3,5,1,3,1,1,1,2,1.625,2,2.5,5,4.8,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,3,2,B,3.49-3.0,2,PROTESTANT,2,5,5,5,5,5,4,5,3,5,5,4,4,2,1,1,2,2,2,2,1,1,2,1,1,3,1,1,1,1,2,3,4,3,1,2,2,1,4,1,1,1,1.615384615,1.25,2,3,5,4.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,1,B,3.49-3.0,1,PROTESTANT,4,5,5,5,5,5,5,5,3,5,5,5,5,3,2,2,3,4,3,3,2,3,3,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,1,2.846153846,2.375,2.5,3,5,4.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,2,C,2.99-2.50,1,CATHOLIC,3,5,5,5,4,5,1,2,3,4,4,4,3,3,5,1,2,4,1,4,3,3,3,4,1,5,1,1,1,3,2,1,5,4,1,3,5,1,4,3,2,1,3.307692308,1.375,3,3.5,4.8,2.8,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,0,2,B,2.49-2.0,1,CATHOLIC,3,5,5,5,4,4,4,4,4,4,5,4,4,2,2,1,2,4,2,4,2,1,3,2,2,3,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,1,2.384615385,1.875,2.5,3,4.6,4.2,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,1,A,3.49-3.0,1,PROTESTANT,3,5,5,5,5,4,4,4,3,4,3,5,4,1,2,1,1,4,1,2,4,3,4,1,2,4,2,2,1,4,3,1,5,3,1,3,4,1,4,3,2,1,2.692307692,1.625,1.5,4,4.8,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,4,2,A,4.0-3.5 ,2,OTHER,2,5,5,5,5,4,5,5,3,3,4,4,4,5,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,3,2,3,1,0,2,1,1,1,2,1,NA,1.125,2,1,4.8,4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,2,B,3.49-3.0,1,OTHER,4,5,5,5,5,5,4,5,3,4,4,4,3,3,2,2,2,4,2,4,2,2,2,2,3,4,2,2,3,2,2,3,3,5,2,2,5,1,2,2,2,1,2.615384615,2.25,2.5,2,5,4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,28,7,7,PH.D.,1,1,207,1,2,C,3.49-3.0,1,CATHOLIC,2,5,4,5,5,5,4,4,3,4,5,5,4,2,4,1,2,2,3,2,5,1,3,2,1,3,1,1,1,1,5,1,3,5,3,2,3,1,3,3,2,3,2.538461538,2.125,2.5,3,4.8,4,3.52
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,1,C,2.99-2.50,3,PROTESTANT,4,5,5,4,4,3,3,4,4,4,4,3,3,2,2,2,3,4,3,4,4,2,2,3,2,3,2,2,3,3,4,4,5,4,3,3,4,3,2,3,2,1,3.076923077,2.75,3,2,4.2,3.8,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,2,C,2.99-2.50,3,PROTESTANT,3,5,4,4,4,3,2,2,3,3,5,2,4,3,1,1,2,4,2,1,3,2,2,2,2,1,1,1,1,2,2,4,4,4,2,2,3,1,3,3,2,1,2.076923077,1.75,2.5,2.5,4,3,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,3,2,C,2.49-2.0,5,JEWISH,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,5,3,1,1,1,5,1,1,1,1,1,1.615384615,1,3,1,1.6,1,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,2,C,2.99-2.50,1,CATHOLIC,2,4,4,5,4,2,3,4,4,2,2,3,3,2,1,1,3,2,2,1,3,2,3,3,2,4,1,1,1,2,3,4,4,4,2,2,2,2,3,2,2,3,2.307692308,1.875,2.5,3,3.8,3,3.52
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,2,2,C,LESS THAN 2.00,5,CATHOLIC,3,5,5,5,5,4,3,4,3,3,3,4,4,3,2,2,3,2,3,2,0,1,2,2,2,3,2,1,3,2,3,2,4,3,3,2,3,2,2,2,2,1,2.153846154,NA,2,2,4.8,3.2,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,3,2,C,2.49-2.0,3,PROTESTANT,3,4,4,4,4,4,3,3,4,2,2,3,3,3,4,2,3,4,3,2,3,1,4,1,3,2,3,1,2,3,3,4,5,5,3,2,3,4,3,3,5,1,3,2.75,4,3.5,4,2.8,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,3,1,B,2.49-2.0,3,PROTESTANT,3,5,5,5,5,5,5,5,3,4,4,5,5,1,2,4,3,3,2,2,3,1,3,2,3,3,1,2,2,2,3,4,4,3,2,2,3,2,3,2,2,1,2.230769231,2.5,3,3,5,4.2,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,3,2,B,3.49-3.0,1,PROTESTANT,3,5,4,5,4,4,2,4,3,4,2,2,3,2,2,1,2,1,2,1,2,1,3,1,1,3,1,1,2,1,2,4,4,2,2,1,2,1,3,1,2,0,1.461538462,1.625,3,3,4.4,3,0
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,1,B,2.99-2.50,1,PROTESTANT,3,5,5,4,5,5,3,3,5,2,3,3,3,3,1,1,3,4,2,3,3,2,2,4,2,4,2,2,2,3,3,4,3,4,3,3,3,3,3,3,3,1,3.076923077,2.25,2.5,2.5,4.8,3.2,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,2,B,LESS THAN 2.00,3,PROTESTANT,2,5,4,4,5,5,4,5,5,4,4,4,5,1,1,1,1,3,1,2,3,1,3,2,1,3,1,1,1,2,2,2,5,3,1,3,3,1,2,1,2,2,2,1.25,1.5,2.5,4.6,4.4,4.17
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,1,2,B,2.99-2.50,5,CATHOLIC,3,5,5,5,5,5,5,4,3,5,4,5,5,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,3,1.307692308,1.625,1.5,1,5,4.2,3.52
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,2,C,2.49-2.0,5,CATHOLIC,3,4,4,4,3,3,4,3,0,4,2,3,4,3,2,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,3,1.307692308,1,1.5,3,3.6,NA,3.52
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,2,B,3.49-3.0,3,CATHOLIC,2,4,5,5,4,5,3,4,4,4,4,3,4,2,2,1,2,3,2,2,2,1,2,2,2,3,1,2,1,2,3,2,3,3,2,2,3,2,2,2,3,1,2.307692308,1.625,2,2,4.6,3.8,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,3,2,B,3.49-3.0,1,CATHOLIC,3,4,4,4,4,4,3,4,4,3,2,4,5,1,1,1,2,3,2,2,2,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,NA,NA,NA,1,4,3.2,3.52
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,3,2,B,3.49-3.0,2,OTHER,3,5,5,5,5,5,2,2,3,2,1,3,2,3,1,1,2,4,1,1,2,1,3,2,1,1,1,1,1,1,1,5,3,2,2,1,2,1,3,1,1,1,1.384615385,1.375,3,3,5,2,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,2,2,C,2.99-2.50,1,CATHOLIC,3,5,5,5,4,3,4,3,2,4,3,4,5,0,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,2,3,3,3,2,2,2,2,1,2,1,2,1,1.692307692,1.5,2,1.5,4.4,3.2,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,1,2,B,3.49-3.0,3,PROTESTANT,2,5,4,4,4,4,4,4,3,4,3,4,4,2,2,1,2,3,3,1,3,1,3,3,2,3,3,2,1,3,3,3,3,3,3,2,3,3,3,3,3,1,2.538461538,2.25,2.5,3,4.2,3.6,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,2,1,B,2.99-2.50,1,CATHOLIC,3,5,3,4,3,4,4,3,4,4,4,4,4,2,3,1,2,2,2,1,3,2,3,2,3,3,1,1,1,2,2,3,3,3,3,4,3,3,3,3,3,3,2.538461538,2,3,3,3.8,3.8,3.52
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,2,C,4.0-3.5 ,3,PROTESTANT,3,4,4,5,5,5,5,5,5,5,3,4,4,1,2,1,2,3,2,4,1,3,3,2,2,3,5,1,1,2,3,3,4,3,2,2,3,2,2,2,2,6,2.538461538,2,2.5,2.5,4.6,4.6,0
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,1,B,2.99-2.50,3,CATHOLIC,4,4,4,4,3,4,3,4,4,2,1,3,2,3,2,1,3,2,4,4,4,2,4,4,2,2,1,1,3,5,5,5,4,2,2,2,5,2,4,3,2,1,2.846153846,2.5,3.5,4,3.8,2.8,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,2,C,2.49-2.0,1,PROTESTANT,4,4,4,4,4,4,4,4,3,4,3,4,4,2,1,1,2,4,2,3,2,3,3,2,2,4,2,2,2,2,3,4,3,4,2,3,4,2,3,2,2,1,2.692307692,1.875,2.5,3,4,3.6,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,3,2,C,3.49-3.0,2,PROTESTANT,3,4,4,4,4,4,4,5,5,4,3,3,4,3,1,2,3,3,3,3,2,4,3,3,3,5,3,2,3,3,2,3,4,3,2,3,3,2,3,4,3,1,3,2.625,2,3,4,4.2,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,4,1,B,2.49-2.0,1,CATHOLIC,2,4,4,4,5,4,5,4,4,4,3,3,3,2,2,1,2,3,2,3,2,2,3,2,2,2,2,1,2,2,3,3,3,4,2,2,2,2,2,2,1,1,2.307692308,1.875,2.5,2.5,4.2,4,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,3,2,C,3.49-3.0,1,CATHOLIC,3,4,3,4,4,4,2,3,4,3,2,2,4,3,2,3,1,2,1,4,3,2,3,4,2,2,2,1,2,1,1,1,2,4,1,2,1,2,1,2,1,1,2.230769231,1.875,1.5,2,3.8,2.8,7.03
FEMALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,-9,2,M.A.,1,1,60,2,2,B,3.49-3.0,3,PROTESTANT,3,4,4,3,4,4,3,4,3,3,2,3,3,3,1,1,1,4,1,1,2,1,3,2,1,1,1,1,1,2,3,4,3,3,2,2,3,2,3,2,2,1,2,1.25,2.5,3,3.8,3,7.03
FEMALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,11,9,PH.D.,1,1,3,5,2,B,4.0-3.5 ,1,CATHOLIC,2,5,5,5,5,5,1,5,5,5,5,5,4,1,2,1,2,1,2,1,5,1,1,1,1,3,1,1,1,3,5,1,3,3,1,1,1,1,1,1,1,3,1.846153846,1.75,1.5,1,5,4.2,3.52
FEMALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,11,9,PH.D.,1,1,3,5,2,A,4.0-3.5 ,1,NOT RELIGIOUS,3,5,4,4,5,4,4,4,3,4,4,4,4,3,3,1,0,2,3,2,3,2,2,3,2,0,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,1,NA,NA,3,2.5,4.4,3.8,7.03
FEMALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,11,9,PH.D.,1,1,3,5,2,A,4.0-3.5 ,1,CATHOLIC,2,4,5,4,5,4,4,4,3,4,4,3,3,1,1,1,2,2,2,2,1,4,2,3,1,5,1,1,1,1,1,3,3,5,2,4,1,1,2,2,2,1,2.538461538,1.375,2,2,4.4,3.8,7.03
FEMALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,11,9,PH.D.,1,1,19,3,1,B,2.99-2.50,1,CATHOLIC,4,5,5,5,5,5,5,5,3,5,4,3,4,2,2,1,2,4,2,1,2,1,3,2,2,3,2,2,1,2,2,3,4,3,2,3,3,2,4,2,2,1,2.230769231,1.75,2.5,3.5,5,4.4,7.03
